index,url,video title,category,relevant
vk68yqoFIW8,https://www.youtube.com/watch?v=vk68yqoFIW8,China’s Farming Revolution: How Tech is Feeding the Future🇨🇳🇨🇳🇨🇳 #shorts,People & Blogs,no
PYNoC2VAMro,https://www.youtube.com/watch?v=PYNoC2VAMro,What Are The Alternatives To Intensive Agriculture? - We Are Liberal,People & Blogs,no
VF0fhjk54f4,https://www.youtube.com/watch?v=VF0fhjk54f4,Agriculture form 4management practices in rearing systeams lesson 12,Education,no
G_8ORxqhS5s,https://www.youtube.com/watch?v=G_8ORxqhS5s,Forage Crop Ground Preparation,Nonprofits & Activism,no
RG28p7CXx7E,https://www.youtube.com/watch?v=RG28p7CXx7E,Autumn Awakening (and Garden Graveyard!): Preparing for Cool-Season Planting,Howto & Style,no
jTs7N01sbQs,https://www.youtube.com/watch?v=jTs7N01sbQs,12वीं के बाद 16 साल का गैप और फिर अफसर बनने की कहानी | SDM Asha Kandara | Josh Talks UPSC,Education,no
MONrAYHrrZo,https://www.youtube.com/watch?v=MONrAYHrrZo,This made me want to live on a farm,People & Blogs,no
3GQNj-Itrr0,https://www.youtube.com/watch?v=3GQNj-Itrr0,agriculture machinery /agriculture tools /agriculture spare parts,People & Blogs,no
0LkMfrw7aRQ,https://www.youtube.com/watch?v=0LkMfrw7aRQ,John Deere Z330R Zero Turn Mower,Autos & Vehicles,no
C6M2AbDNGOE,https://www.youtube.com/watch?v=C6M2AbDNGOE,Amazing Thai Jackfruit Farm Harvests | How Thailand Grows and Prepares Street Food,Entertainment,no
MELayuDQUpk,https://www.youtube.com/watch?v=MELayuDQUpk,Don’t Throw Onion Peels! Make Powerful Fertilizer Instead 🧅🌱 #shorts,People & Blogs,no
OJfMalFVQpI,https://www.youtube.com/watch?v=OJfMalFVQpI,IoT Based Smart Irrigation System for Precision Farming. Team Krishi-Shakti,Music,no
rwWP4tePCRc,https://www.youtube.com/watch?v=rwWP4tePCRc,Lawn OR Garden Fertilizing Made EASY  -  EZ-FLO Injection System,Entertainment,no
eExNnVkpIsM,https://www.youtube.com/watch?v=eExNnVkpIsM,TreeLen Broom with Dustpan Combo SetStand up Dust Pans with Long Handle,People & Blogs,no
hJq1YCGJF6o,https://www.youtube.com/watch?v=hJq1YCGJF6o,Agriculture Equipment Leasing,People & Blogs,no
t6Umev4fChk,https://www.youtube.com/watch?v=t6Umev4fChk,Home made round hay baler in pakistan,People & Blogs,no
rZfZq3FUN04,https://www.youtube.com/watch?v=rZfZq3FUN04,Spending the day on Vinnie Jones' Farm | LADbible,Entertainment,no
ThzDfsH3OxY,https://www.youtube.com/watch?v=ThzDfsH3OxY,Installing Drip Irrigation in Vegetable Garden A Beginners Guide to Drip Irrigation #dripirrigation,Howto & Style,no
3f9PImz7nUY,https://www.youtube.com/watch?v=3f9PImz7nUY,Techniques To Grow High Yield Peanuts #satisfying #shot,Music,no
BSa4itGniLo,https://www.youtube.com/watch?v=BSa4itGniLo,Unboxing New Plants || Plant Delights Nursery Haul,People & Blogs,no
CDKN-nLl_CM,https://www.youtube.com/watch?v=CDKN-nLl_CM,Farm Management App,Education,no
qChSVmOZ4aA,https://www.youtube.com/watch?v=qChSVmOZ4aA,Grade 10 | Agricultural Sciences | Soil Conservation and Management,Education,no
gljx7Zc4A6w,https://www.youtube.com/watch?v=gljx7Zc4A6w,TOP! 100+  MODERN FARMHOUSE KITCHEN DESIGN IDEAS | DECOR GUIDE FOR CREATING RUSTIC WELCOMING KITCHEN,Howto & Style,no
AV1YhTG7LWo,https://www.youtube.com/watch?v=AV1YhTG7LWo,Charolais bull doesn't like to waste any time with the cows starts the action within a minute,Pets & Animals,no
duZfCoYcQhY,https://www.youtube.com/watch?v=duZfCoYcQhY,What are agricultural practices ?,Education,no
kt4vW6G9HK8,https://www.youtube.com/watch?v=kt4vW6G9HK8,Boost Efficiency with Cutting-Edge Automated Harvest Monitoring!,People & Blogs,no
cEq2_6oG9lc,https://www.youtube.com/watch?v=cEq2_6oG9lc,Farm Hand | How to Play | Learn to Play in 5 Minutes!,Gaming,no
jlunVwyjeI4,https://www.youtube.com/watch?v=jlunVwyjeI4,cotton farmingcotton cultivationsustainable farmingcotton cropsagricultural practicespest,People & Blogs,no
gz1ow2MDMUw,https://www.youtube.com/watch?v=gz1ow2MDMUw,Young Farmer : planting corn.#HarmonyWithEarth#CultivatingWisdom#SustainableHarvest,People & Blogs,no
47RDlXzyJTM,https://www.youtube.com/watch?v=47RDlXzyJTM,"""Sisters of the Field – Buffalo Ride and Morning Catch""#RuralGirl #ruralgirl #photography",Film & Animation,no
_rXCEpBUoTQ,https://www.youtube.com/watch?v=_rXCEpBUoTQ,Gardener's Almanac: May 31 - Planting in Gravel Culture,Education,no
ykrrNMRs32I,https://www.youtube.com/watch?v=ykrrNMRs32I,Amazing Farming Machines #machine #farming,People & Blogs,no
f2QmYbxOx9Q,https://www.youtube.com/watch?v=f2QmYbxOx9Q,Best Chili Farming Technique to Increase Yield,Science & Technology,no
AfL81EPhtK8,https://www.youtube.com/watch?v=AfL81EPhtK8,There is a limit to everything. #quotes #lifeslesson #lifequotes #farm #love #lifeperspective #happy,People & Blogs,no
BJZfci2Srds,https://www.youtube.com/watch?v=BJZfci2Srds,How This Farmer Earns $10000 from Just 1 Acre | Secret Farming Method Revealed!,People & Blogs,no
ooGV2TFoXvU,https://www.youtube.com/watch?v=ooGV2TFoXvU,Agroecology: Principles and Practices #CH25SP #swayamprabha,Education,no
-IsXiyratbo,https://www.youtube.com/watch?v=-IsXiyratbo,The Easiest Profitable Crops You Can Grow from Seed to Sale,Howto & Style,no
EO8HSPd7tVs,https://www.youtube.com/watch?v=EO8HSPd7tVs,How Millions Of PYTHONS Are Farmed For Skin By American Farmers Python Modern Farm Technology,People & Blogs,no
UXonUBL1n8M,https://www.youtube.com/watch?v=UXonUBL1n8M,Multicropping Weed Management and Crop Rotation Techniques,Howto & Style,no
kFqfDC0y4x4,https://www.youtube.com/watch?v=kFqfDC0y4x4,Toddler LOVES Feeding The Farm Animals,People & Blogs,no
PSOfswPjYus,https://www.youtube.com/watch?v=PSOfswPjYus,Kubota BX Series Tractor Attachments,Autos & Vehicles,no
55ygjn0oALs,https://www.youtube.com/watch?v=55ygjn0oALs,32 Best Farmhouse Kitchen Backsplash Ideas,People & Blogs,no
O_HQPiwJJ4M,https://www.youtube.com/watch?v=O_HQPiwJJ4M,Livestock and Cover Crops: Grazing Management,Science & Technology,no
jhcwtDEC_sw,https://www.youtube.com/watch?v=jhcwtDEC_sw,Water Garden Hydroponic & Aquaponic System by Back to the Roots | Self-Cleaning Aquaponic Fish Tank,Education,no
mjoELbZiNc0,https://www.youtube.com/watch?v=mjoELbZiNc0,How to grow and sprout chia seeds on a clay pot at home🌱,People & Blogs,no
lXhebT_WP44,https://www.youtube.com/watch?v=lXhebT_WP44,Plant  Cultivation,Gaming,no
HI8Hc1BbnFc,https://www.youtube.com/watch?v=HI8Hc1BbnFc,How Do Farmers Afford Tractors?,People & Blogs,no
7zsxKorNlu8,https://www.youtube.com/watch?v=7zsxKorNlu8,Mini-planters small farmers planting crops miniature videos #miniatures,Pets & Animals,no
sni4OT0mqQo,https://www.youtube.com/watch?v=sni4OT0mqQo,Land Roller in Action | Crushing Rocks & Smoothing Fields,People & Blogs,no
U5KZPMk78yY,https://www.youtube.com/watch?v=U5KZPMk78yY,Zero Budget Natural Farming Using Precision Farming | Precision Farming | Farmagain,Science & Technology,no
JafgRGwOT40,https://www.youtube.com/watch?v=JafgRGwOT40,Get Your Round Hay Baler Needs Here! #farming #ranching #farmequipmentforsale,People & Blogs,no
x5jIts1SVdk,https://www.youtube.com/watch?v=x5jIts1SVdk,Improving Soil Structure Nature's Way (Hall 1/6),Science & Technology,no
MCEma9EwR4g,https://www.youtube.com/watch?v=MCEma9EwR4g,3hp solar water pump full power #agriculture,People & Blogs,no
XD11OUfnyXM,https://www.youtube.com/watch?v=XD11OUfnyXM,BREAKING GROUND AND STARTING A NEW GARDEN-PREPARING #garden,People & Blogs,no
_qRoxHvR0L8,https://www.youtube.com/watch?v=_qRoxHvR0L8,The BEST seed starter trays: MINI GREENHOUSES!🌱   #gardening #seeds #homestead #amazon #success,Education,no
_XiyFhTY5FQ,https://www.youtube.com/watch?v=_XiyFhTY5FQ,Nitrogen Mineralization Dynamics of Post Harvest Crop Residue in No-Till Systems,Education,no
g4i0qxvMWkA,https://www.youtube.com/watch?v=g4i0qxvMWkA,Autonomous Drones Enhancing Crop Rotation Techniques,Education,no
O_FaT5mLj9k,https://www.youtube.com/watch?v=O_FaT5mLj9k,Tricks to increase higher fruit set rate for pumpkins #smartfarming #organicfarming #gardeningtips,Music,no
Up4DVzGBTRQ,https://www.youtube.com/watch?v=Up4DVzGBTRQ,Farm Inspirational Quotes  Planting seeds is like,Entertainment,no
KDnmfisNubY,https://www.youtube.com/watch?v=KDnmfisNubY,EGO 2100 PSI Pressure Washer | Tool Only - Unboxing,People & Blogs,no
Rmq4HwSPMJA,https://www.youtube.com/watch?v=Rmq4HwSPMJA,Here's how to take care of insects around your farmyard. 🦟,Education,no
Pd9jyFcPZ5Y,https://www.youtube.com/watch?v=Pd9jyFcPZ5Y,Extension... It Starts With Us,Education,no
zONwVQBvz_s,https://www.youtube.com/watch?v=zONwVQBvz_s,Animals Frozen Alive Crudely Gassed at Petco PetSmart Supplier Mill,Nonprofits & Activism,no
mSlHiNmn3Ls,https://www.youtube.com/watch?v=mSlHiNmn3Ls,What happens when you switch farmland from livestock to crops?,Science & Technology,no
tj6oF1x1gUU,https://www.youtube.com/watch?v=tj6oF1x1gUU,BÀI GIẢNG POWERPOINT CẢ NĂM - TIẾNG ANH 10 - HK2 (GLOBAL SUCCESS) SOẠN BÁM SÁT SGK THEO LESSON,People & Blogs,no
MpqtXTWUuiY,https://www.youtube.com/watch?v=MpqtXTWUuiY,Spring Scientific | Crop Rotation Benefits: Improve Soil Health & Boost Yield with Smart Farming 🌱,Education,no
nOzea5B7W1U,https://www.youtube.com/watch?v=nOzea5B7W1U,Grow Your Own Grains Part 1: Best Seeding Methods -- Low Tech Video No. 24,Education,no
k7Cf-gS_ac8,https://www.youtube.com/watch?v=k7Cf-gS_ac8,John Deere 9RX 640 – The 640HP Farming Beast That Dominates the Fields,Autos & Vehicles,no
1HiBLQCqpcY,https://www.youtube.com/watch?v=1HiBLQCqpcY,GARDENING IN COLD CLIMATES  - Don't Plant Too Soon!,Howto & Style,no
5HgTgpqtwns,https://www.youtube.com/watch?v=5HgTgpqtwns,Farm Animals Names and Sounds for Kids to Learn | Learning Farm Animal Names and Sounds for Children,Education,no
3xCEAwXgSRA,https://www.youtube.com/watch?v=3xCEAwXgSRA,Hard Working Farmers Manual Weeding On The vegetable Farm #satisfying #short,Howto & Style,no
JoimqGNSGXg,https://www.youtube.com/watch?v=JoimqGNSGXg,Tips on Harvesting Baby Spinach in a Container,Howto & Style,no
kQbAmCyfSIo,https://www.youtube.com/watch?v=kQbAmCyfSIo,Citrus lemon orange mandarin grafting  Tree grafting technique # 86,People & Blogs,no
7Gg-Q_2Aqho,https://www.youtube.com/watch?v=7Gg-Q_2Aqho,Dangerous Precision - 10 Fastest Tree Harvesting Machines,Entertainment,no
zrCPls-7IT0,https://www.youtube.com/watch?v=zrCPls-7IT0,What is NAICS Code 115112? | Class Codes,Education,no
ZYGKjEeFFf4,https://www.youtube.com/watch?v=ZYGKjEeFFf4,Advanced Pruning Shears for Plant Cultivation,People & Blogs,no
B6k9REDygtU,https://www.youtube.com/watch?v=B6k9REDygtU,🧑‍🌾 Farming Simulator 25 LIVE | Harvesting Chaos & Tractor Shenanigans!,Gaming,no
awEBifnANHk,https://www.youtube.com/watch?v=awEBifnANHk,Benefits of Crop Optionality - AcreTrader,Science & Technology,no
vAmglTjpDfw,https://www.youtube.com/watch?v=vAmglTjpDfw,Top 6 Easy To Grow Vegetables For Beginners/SEED TO HARVEST,Howto & Style,no
T3M7P9jbaoo,https://www.youtube.com/watch?v=T3M7P9jbaoo,Charcoal retort in action,Science & Technology,no
nDYTA-eqGOQ,https://www.youtube.com/watch?v=nDYTA-eqGOQ,CROP PROTECTION,Education,no
slRetiAY1Kw,https://www.youtube.com/watch?v=slRetiAY1Kw,Woroud’s transformation: The power of resilience and empowerment,News & Politics,no
qEOLXYev2lw,https://www.youtube.com/watch?v=qEOLXYev2lw,LIFE ON THE FARM WHERE LOVE FALLS APART IN SILENCE | Family Drama | Full Movie in English,Film & Animation,no
6VOqNVt_cmM,https://www.youtube.com/watch?v=6VOqNVt_cmM,Factory farming animal welfare and the future of modern agriculture | DW Documentary,Education,no
vLBpeevBhLE,https://www.youtube.com/watch?v=vLBpeevBhLE,Growing mango tree using aloe vera #shorts #short #shortsvideo #Graftingvideo #Grafting #gardening,Education,no
xH8--32FU6w,https://www.youtube.com/watch?v=xH8--32FU6w,Grain farmers harvest crops despite the drought | ABC News,News & Politics,no
Cm94kMVC-To,https://www.youtube.com/watch?v=Cm94kMVC-To,my New fish 🐟🐟#short#fish #fishing #aquarium #minivlog #fishtank,Pets & Animals,no
RhMx4PBCUkQ,https://www.youtube.com/watch?v=RhMx4PBCUkQ,Vegan activists unmask the cruelty of animal agriculture | DW Stories,News & Politics,no
PyHVsxW0mek,https://www.youtube.com/watch?v=PyHVsxW0mek,#agriculture #agricultor #agrimachine,Howto & Style,no
KmvYOEvvWh4,https://www.youtube.com/watch?v=KmvYOEvvWh4,How to Make Plants Grow FASTER | creative_explained,Howto & Style,no
CJZ-qGIuiWk,https://www.youtube.com/watch?v=CJZ-qGIuiWk,12 Reasons Why I Grow Vegetables in Containers,Howto & Style,no
f1H4VDa9OQI,https://www.youtube.com/watch?v=f1H4VDa9OQI,Vertical farming with collard greens on an aeroponic tower #collardgreens,Education,no
jpCe9UHx1jQ,https://www.youtube.com/watch?v=jpCe9UHx1jQ,Wormwood harvest: mechanized farming in action,Science & Technology,no
qMmDlSlTr60,https://www.youtube.com/watch?v=qMmDlSlTr60,Spreading Fertilizer With a Tractor,Howto & Style,no
q3ltLvasR3c,https://www.youtube.com/watch?v=q3ltLvasR3c,Stop growing tomatoes if you aren’t doing this 🍅 Pruning will give you 5x more! #tomato #garden,Howto & Style,no
bnqvMhbOvSA,https://www.youtube.com/watch?v=bnqvMhbOvSA,Small New Weeding Tool #satisfying #shot,Music,no
DPNvhSyK0G0,https://www.youtube.com/watch?v=DPNvhSyK0G0,How to Plant An Herb Garden for Beginners #planting #gardeningtips #herbs,Howto & Style,no
8qS4FsDtlrc,https://www.youtube.com/watch?v=8qS4FsDtlrc,Should You Buy a Dealers Rental Equipment??,Autos & Vehicles,no
J3t4WoYppC0,https://www.youtube.com/watch?v=J3t4WoYppC0,#organicfarming #maizefarming #farmerslife #localagriculture #sustainablefarming #smallscalefarming,People & Blogs,no
sEGOKdwGEz0,https://www.youtube.com/watch?v=sEGOKdwGEz0,FORIGO | F110 TWIN: Inter-Row Harrows – Precision & Sustainability in Soil Management,Science & Technology,no
5M5EAVATFB8,https://www.youtube.com/watch?v=5M5EAVATFB8,Agriculture on the Move (Aug. 17 2022) - Minister Alfred Prospere speaks on first year achievements,News & Politics,no
35p74c3f978,https://www.youtube.com/watch?v=35p74c3f978,Land Access for Beginning Farmers Part II,Education,no
nM78EoMiBbM,https://www.youtube.com/watch?v=nM78EoMiBbM,Backyard Conservation,Education,no
kBjmYWZ7JIw,https://www.youtube.com/watch?v=kBjmYWZ7JIw,Improved Kienyeji Chicken: How to Raise Profitable Poultry in Kenya | Farming Guide 2025,People & Blogs,no
x5Fp_qq8PCw,https://www.youtube.com/watch?v=x5Fp_qq8PCw,How to Choose Farm Fencing | Tractor Supply Co.,Music,no
PbA1VcxbqSI,https://www.youtube.com/watch?v=PbA1VcxbqSI,Foton Lovol RPM Sensor #tractorparts  #farmmachinery #farming #tractorglobal #machine #agriculture,Autos & Vehicles,no
6LA3KG0h0NA,https://www.youtube.com/watch?v=6LA3KG0h0NA,Grease fitting cleaner - Kubota L3800 Tractor Maintenance Quick Tip,People & Blogs,no
DOSWscyxcTI,https://www.youtube.com/watch?v=DOSWscyxcTI,How to Cut Hay with the Agri Supply® Drum Mower,Howto & Style,no
VqNY3PSm7fQ,https://www.youtube.com/watch?v=VqNY3PSm7fQ,One of the Best Dairy Goat Breeds #dairymilk #dairygoats #lamancha #homesteading #rawmilk #goatbreed,People & Blogs,no
qZ-9cDUjRTQ,https://www.youtube.com/watch?v=qZ-9cDUjRTQ,WM23- Fall Forage After Winter Wheat,Education,no
g3jRe-i8ETo,https://www.youtube.com/watch?v=g3jRe-i8ETo,Revitalize Your Agricultural Lab with Our Plant Cultivation Rack! #GrowLights #SimplyMetal,People & Blogs,no
reIM-JjsCvE,https://www.youtube.com/watch?v=reIM-JjsCvE,The Green Revolution: Transforming Agriculture #GreenRevolution #Agriculture #Innovation,Entertainment,no
15eMx2CTUqY,https://www.youtube.com/watch?v=15eMx2CTUqY,TNPSC Gr-4: Indian Agriculture & Agricultural Revolutions |இந்திய வேளாண்மை மற்றும் வேளாண் புரட்சிகள்,Education,no
5aGlLeYAj6s,https://www.youtube.com/watch?v=5aGlLeYAj6s,#Smart Farming  Water Technique,People & Blogs,no
EODDvO-KpSk,https://www.youtube.com/watch?v=EODDvO-KpSk,Tips on When to Plant Cool & Warm Season Vegetables,Howto & Style,no
yKmEkvnlbBs,https://www.youtube.com/watch?v=yKmEkvnlbBs,Backgrounding Budgets and Profits for Cattle Nov 2020,Education,no
3k8GTOurNfk,https://www.youtube.com/watch?v=3k8GTOurNfk,How to Grow Shrubs in Containers |7 Pro Tips|,Howto & Style,no
sbCEnprkmR8,https://www.youtube.com/watch?v=sbCEnprkmR8,pinto beans!!🫘 #homemaker #growyourownfood #gardeningtips #garden  #backyardgarden #vegetablegarden,People & Blogs,no
-a1dI6yZIXI,https://www.youtube.com/watch?v=-a1dI6yZIXI,Garden Sprinkler Water Sprinkler 360 Degrees Adjustable Rotation #sprinkler #sprinklersystem #love,Autos & Vehicles,no
oqC9QGhaP_k,https://www.youtube.com/watch?v=oqC9QGhaP_k,I know to many farmers like this #farmer #lgbt #secret #funny,People & Blogs,no
nFAyl97R46g,https://www.youtube.com/watch?v=nFAyl97R46g,Oh you don’t BUILD A BARN… • Meme | #meme #art #rdrd2 #trending #animation #rdrfunny #johnmarston,People & Blogs,no
6rCpY7gMO7o,https://www.youtube.com/watch?v=6rCpY7gMO7o,Harvest Season in Lane County,News & Politics,no
bRhmg8bY8A8,https://www.youtube.com/watch?v=bRhmg8bY8A8,Bank of Ireland Open Farm Weekend: Drumrammer,People & Blogs,no
wQOIQ-9vxAc,https://www.youtube.com/watch?v=wQOIQ-9vxAc,We Went to a Farm Animal Swap | What did we Find? 🐓💵,People & Blogs,no
-KEd_pwQ-Vg,https://www.youtube.com/watch?v=-KEd_pwQ-Vg,What Does 2015 Hold For U.S. Row Crop Producers?,News & Politics,no
P_8CGcw2yDo,https://www.youtube.com/watch?v=P_8CGcw2yDo,How to make an Automated Weed Farm | Bungalow Guide ► Schedule 1,Gaming,no
DOgOMLG-Zyg,https://www.youtube.com/watch?v=DOgOMLG-Zyg,How Much Food Can I Grow in 1 Year?,People & Blogs,no
r_0oCsiIZNk,https://www.youtube.com/watch?v=r_0oCsiIZNk,How to Prune and Stake Zucchini Plants,People & Blogs,no
WXO__kDFwA8,https://www.youtube.com/watch?v=WXO__kDFwA8,FENDT 942 Vario Tractor Krone Big Pack 1290 HDP II Baler,Autos & Vehicles,no
B9AQy3YTd18,https://www.youtube.com/watch?v=B9AQy3YTd18,4. The Conservation Practices,Nonprofits & Activism,no
zT8RCAwOZsk,https://www.youtube.com/watch?v=zT8RCAwOZsk,advanced agricultural machinery for crushing straw #shorts #farming #agriculture,People & Blogs,no
OzGudoy7keA,https://www.youtube.com/watch?v=OzGudoy7keA,How To Grow 69 Millions Of Cucumbers In Greenhouse And Harvest - Modern Agriculture Technology,Science & Technology,no
nNP4o1wE6Vo,https://www.youtube.com/watch?v=nNP4o1wE6Vo,How can you make 1cr/year with farming? | BharatAgri Co-founders |Indian Business Podcast EP18,Education,no
7gpZQj_q0V0,https://www.youtube.com/watch?v=7gpZQj_q0V0,Ertl 1/16 John Deere 5020 Two-Cylinder Club!,People & Blogs,no
XTFvpbCM5YQ,https://www.youtube.com/watch?v=XTFvpbCM5YQ,Cotton harvester: Quality tools and machinery enhance work efficiency,People & Blogs,no
rJcfnNrpJLs,https://www.youtube.com/watch?v=rJcfnNrpJLs,Medieval Innovations: The Three Crop Rotation System,People & Blogs,no
Vh53ltDAOGA,https://www.youtube.com/watch?v=Vh53ltDAOGA,Spear & Jackson 'How to' Shoveling gravel and planting,Howto & Style,no
NzHBCj3jUQY,https://www.youtube.com/watch?v=NzHBCj3jUQY,Easy DIY raised garden bed finished in my fave Real Milk Paint oil 🙌 (#ad) Full YT video out now!,Howto & Style,no
0EoOkDkmu24,https://www.youtube.com/watch?v=0EoOkDkmu24,Strawberry Farming Techniques #satisfying #short,Music,no
VUsL004ZzKQ,https://www.youtube.com/watch?v=VUsL004ZzKQ,งานวันเกษตรภาคเหนือครั้งที่ 10….ข่าว9ล้านวิว,People & Blogs,no
